latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
39.59684,32.42328,299.5,0.46,0.39,2021-07-25,2324,1,VIIRS,n,2.0NRT,288.4,0.8,N
38.45527,38.72852,313.8,0.42,0.38,2021-07-25,2324,1,VIIRS,n,2.0NRT,298.4,1.9,N
38.45611,38.72599,314.3,0.42,0.38,2021-07-25,2324,1,VIIRS,n,2.0NRT,297.2,1.7,N
39.86806,26.24389,304.2,0.61,0.53,2021-07-25,2324,1,VIIRS,n,2.0NRT,292.5,1.4,N
39.48542,30.04295,318.5,0.39,0.44,2021-07-25,2324,1,VIIRS,n,2.0NRT,287.8,2.4,N
37.7043,39.19209,305.5,0.44,0.38,2021-07-25,2324,1,VIIRS,n,2.0NRT,293.3,0.7,N
38.65931,30.618,301.8,0.53,0.42,2021-07-25,2324,1,VIIRS,n,2.0NRT,287.2,1,N
37.57981,38.11728,307.1,0.41,0.37,2021-07-25,2324,1,VIIRS,n,2.0NRT,295.2,1.3,N
37.57899,38.12182,309.9,0.41,0.37,2021-07-25,2324,1,VIIRS,n,2.0NRT,295.1,1,N
38.75562,26.95258,314.3,0.55,0.51,2021-07-25,2324,1,VIIRS,n,2.0NRT,293.2,2.1,N
38.73731,26.94399,310.6,0.55,0.51,2021-07-25,2324,1,VIIRS,n,2.0NRT,294.6,3.2,N
37.3529,37.16326,313.4,0.39,0.37,2021-07-25,2324,1,VIIRS,n,2.0NRT,297.8,1.2,N
37.29596,37.15922,318.2,0.4,0.37,2021-07-25,2324,1,VIIRS,n,2.0NRT,296.9,2.1,N
38.36903,28.70182,305.6,0.44,0.46,2021-07-25,2324,1,VIIRS,n,2.0NRT,289.5,0.9,N
37.9405,32.53386,306.5,0.44,0.38,2021-07-25,2324,1,VIIRS,n,2.0NRT,291.4,0.7,N
38.42872,27.21438,312.3,0.52,0.5,2021-07-25,2324,1,VIIRS,n,2.0NRT,294.9,2.2,N
38.42907,27.21932,305.6,0.52,0.5,2021-07-25,2324,1,VIIRS,n,2.0NRT,294.5,1.3,N
37.02117,36.11272,313.7,0.39,0.36,2021-07-25,2324,1,VIIRS,n,2.0NRT,297.6,2.1,N
37.86342,29.37079,306.9,0.4,0.44,2021-07-25,2324,1,VIIRS,n,2.0NRT,288.1,1.7,N
36.79819,37.02217,310.3,0.4,0.37,2021-07-25,2324,1,VIIRS,n,2.0NRT,296.4,0.8,N
36.7508,36.22162,309.6,0.39,0.36,2021-07-25,2324,1,VIIRS,n,2.0NRT,296.9,2,N
37.32486,32.24617,299.7,0.44,0.39,2021-07-25,2324,1,VIIRS,n,2.0NRT,285.6,0.5,N
36.73579,36.20897,310.5,0.39,0.36,2021-07-25,2324,1,VIIRS,n,2.0NRT,295.7,1.9,N
36.73251,36.20814,309.6,0.39,0.36,2021-07-25,2324,1,VIIRS,n,2.0NRT,297.7,1.9,N
36.72853,36.21158,328.8,0.39,0.36,2021-07-25,2324,1,VIIRS,n,2.0NRT,297,3.3,N
37.77319,27.43672,304.7,0.5,0.49,2021-07-25,2324,1,VIIRS,n,2.0NRT,294.3,1.7,N
36.87033,34.76333,320.2,0.39,0.36,2021-07-25,2324,1,VIIRS,n,2.0NRT,298.1,2.4,N
36.6731,29.70682,296.9,0.56,0.43,2021-07-25,2324,1,VIIRS,n,2.0NRT,281.9,0.6,N
36.26334,30.00175,306.9,0.53,0.42,2021-07-25,2324,1,VIIRS,n,2.0NRT,293.9,1.7,N
36.32757,29.3597,336.3,0.38,0.43,2021-07-25,2324,1,VIIRS,n,2.0NRT,291.1,3.5,N
41.02279,28.55467,313.1,0.62,0.72,2021-07-26,0106,1,VIIRS,n,2.0NRT,290.1,2.3,N
41.02211,28.55724,310.3,0.63,0.72,2021-07-26,0106,1,VIIRS,n,2.0NRT,290.2,2,N
40.44723,27.14299,316.7,0.56,0.68,2021-07-26,0106,1,VIIRS,n,2.0NRT,290.7,3.6,N
40.44328,27.14049,321.6,0.56,0.69,2021-07-26,0106,1,VIIRS,n,2.0NRT,291.5,3,N
39.26035,27.7359,303.5,0.65,0.73,2021-07-26,0106,1,VIIRS,n,2.0NRT,288.4,1.1,N
38.75758,26.95169,306.4,0.61,0.71,2021-07-26,0106,1,VIIRS,n,2.0NRT,290.3,1.1,N
38.75146,26.94867,307.1,0.61,0.71,2021-07-26,0106,1,VIIRS,n,2.0NRT,290.9,1.5,N
38.73936,26.94211,304,0.61,0.71,2021-07-26,0106,1,VIIRS,n,2.0NRT,290.9,1.8,N
38.42697,27.21323,301.3,0.64,0.72,2021-07-26,0106,1,VIIRS,n,2.0NRT,290.4,0.9,N
36.84687,39.9706,342,0.77,0.77,2021-07-26,0906,1,VIIRS,n,2.0NRT,308.7,11.8,D
36.85285,39.97057,352.6,0.77,0.77,2021-07-26,0906,1,VIIRS,n,2.0NRT,304,21.9,D
36.85027,39.96254,342,0.77,0.77,2021-07-26,0906,1,VIIRS,n,2.0NRT,308.6,15.1,D
36.82628,39.90789,341.6,0.47,0.47,2021-07-26,1048,1,VIIRS,l,2.0NRT,314.6,12,D
36.84493,39.96974,347.4,0.47,0.48,2021-07-26,1048,1,VIIRS,n,2.0NRT,316.8,17,D
36.84932,39.96911,350.8,0.47,0.48,2021-07-26,1048,1,VIIRS,n,2.0NRT,317.6,11.2,D
37.36036,42.51971,355.9,0.33,0.55,2021-07-26,1048,1,VIIRS,n,2.0NRT,311.9,6.5,D
36.86788,34.76529,335.2,0.42,0.37,2021-07-26,1048,1,VIIRS,l,2.0NRT,310,3.2,D
37.17188,35.59258,343,0.45,0.39,2021-07-26,1048,1,VIIRS,l,2.0NRT,316,9.2,D
37.71508,40.296,354.7,0.5,0.49,2021-07-26,1048,1,VIIRS,n,2.0NRT,319,13.6,D
38.52528,33.36734,336.5,0.4,0.37,2021-07-26,1048,1,VIIRS,l,2.0NRT,309.1,22.2,D
39.0971,34.19139,340.6,0.42,0.38,2021-07-26,1048,1,VIIRS,n,2.0NRT,309.7,6.9,D
39.29348,33.50632,340.4,0.4,0.37,2021-07-26,1048,1,VIIRS,l,2.0NRT,313.7,8.3,D
39.53309,27.91439,344.3,0.44,0.38,2021-07-26,1048,1,VIIRS,n,2.0NRT,308.1,5.2,D
41.17453,32.63521,339.2,0.4,0.37,2021-07-26,1048,1,VIIRS,n,2.0NRT,303.2,4.8,D
40.44434,27.14537,334.8,0.45,0.39,2021-07-26,1048,1,VIIRS,l,2.0NRT,306.7,3.3,D
41.26522,31.42361,336.3,0.39,0.36,2021-07-26,1048,1,VIIRS,n,2.0NRT,305.3,2.4,D
41.01853,28.55769,334.6,0.41,0.37,2021-07-26,1048,1,VIIRS,l,2.0NRT,306,3,D
41.22536,27.87931,336,0.42,0.38,2021-07-26,1048,1,VIIRS,l,2.0NRT,308.3,11.1,D
41.39523,27.13898,337.2,0.44,0.38,2021-07-26,1048,1,VIIRS,n,2.0NRT,311.3,6.5,D
41.39869,27.13783,344.2,0.44,0.38,2021-07-26,1048,1,VIIRS,n,2.0NRT,309.1,6.5,D
41.70127,27.10237,338.3,0.44,0.38,2021-07-26,1048,1,VIIRS,n,2.0NRT,308.8,3.9,D
40.57488,43.00786,300.2,0.39,0.37,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.6,0.7,N
41.24221,36.46329,326.9,0.51,0.41,2021-07-26,2306,1,VIIRS,n,2.0NRT,291.3,4.3,N
41.24247,36.46391,328.2,0.51,0.41,2021-07-26,2306,1,VIIRS,n,2.0NRT,290.7,4.4,N
41.56501,32.42847,304.1,0.53,0.5,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.6,0.9,N
41.63924,27.50361,301.4,0.48,0.65,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.7,0.6,N
41.63425,27.68334,299.4,0.47,0.64,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.8,0.8,N
41.63754,27.50345,302.7,0.48,0.65,2021-07-26,2306,1,VIIRS,n,2.0NRT,290.2,1.2,N
41.6316,27.68283,299.8,0.47,0.64,2021-07-26,2306,1,VIIRS,n,2.0NRT,289.7,0.6,N
40.9368,35.8841,299.1,0.54,0.42,2021-07-26,2306,1,VIIRS,n,2.0NRT,285.5,1.3,N
41.26803,31.42509,310.1,0.6,0.53,2021-07-26,2306,1,VIIRS,n,2.0NRT,292.7,2,N
41.26313,31.42447,302.2,0.6,0.53,2021-07-26,2306,1,VIIRS,n,2.0NRT,291.3,2,N
41.17994,32.63301,308.8,0.52,0.5,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.5,2.7,N
41.25869,31.41662,310,0.6,0.53,2021-07-26,2306,1,VIIRS,n,2.0NRT,290.7,3.2,N
41.25777,31.43118,301.8,0.6,0.53,2021-07-26,2306,1,VIIRS,n,2.0NRT,291.4,1.7,N
41.17535,32.63245,305.2,0.52,0.5,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.9,1.4,N
41.18034,32.63289,302.3,0.52,0.5,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.6,1.4,N
41.26593,31.42587,312.8,0.6,0.53,2021-07-26,2306,1,VIIRS,n,2.0NRT,292.9,4.1,N
41.17575,32.63237,305.9,0.52,0.5,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.4,1.4,N
41.25664,31.41743,314.2,0.6,0.53,2021-07-26,2306,1,VIIRS,n,2.0NRT,290.7,3.2,N
39.58398,43.90175,300.8,0.42,0.38,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.7,0.7,N
39.92632,40.66965,299.7,0.39,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,289.7,0.6,N
41.0234,28.55259,309.9,0.42,0.61,2021-07-26,2306,1,VIIRS,n,2.0NRT,292.3,1.4,N
40.7985,29.37531,309.8,0.38,0.59,2021-07-26,2306,1,VIIRS,n,2.0NRT,292,1.3,N
40.78161,29.60085,315.4,0.37,0.58,2021-07-26,2306,1,VIIRS,n,2.0NRT,294.5,2,N
39.7226,36.93902,299.1,0.47,0.4,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.9,0.6,N
40.24313,29.9237,299.4,0.35,0.57,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.7,0.4,N
39.96119,33.14538,299.9,0.47,0.48,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.1,0.7,N
39.96144,33.14375,298.1,0.47,0.48,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.1,0.8,N
39.94383,33.19213,307.8,0.47,0.48,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.6,1.5,N
38.89431,41.56821,302.6,0.39,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,292.2,0.9,N
39.77199,33.43258,307.2,0.45,0.47,2021-07-26,2306,1,VIIRS,n,2.0NRT,286.3,0.9,N
38.66756,41.23856,310.1,0.38,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,290.8,0.9,N
38.66687,41.24289,306.6,0.38,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,290.4,0.9,N
39.84034,30.2998,303.7,0.33,0.56,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.5,0.8,N
39.74817,30.19798,300.3,0.34,0.56,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.6,0.7,N
39.7464,30.19633,301.7,0.34,0.56,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.1,0.6,N
39.86559,26.24144,305.7,0.55,0.68,2021-07-26,2306,1,VIIRS,n,2.0NRT,292.7,1.2,N
38.65447,39.77169,345.6,0.39,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,297.5,6.2,N
38.65117,39.77089,333.1,0.39,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,296.6,6.2,N
38.88254,37.89764,303.5,0.43,0.38,2021-07-26,2306,1,VIIRS,n,2.0NRT,292.3,1.2,N
38.55257,40.11471,326.3,0.39,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,297.4,2.9,N
39.48776,30.04036,317.6,0.34,0.56,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.6,1.8,N
38.45513,38.72835,310.7,0.4,0.37,2021-07-26,2306,1,VIIRS,n,2.0NRT,296.9,1.8,N
39.11362,31.99547,298.1,0.53,0.5,2021-07-26,2306,1,VIIRS,n,2.0NRT,286.4,0.4,N
38.48195,33.29813,303.1,0.45,0.47,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.8,0.6,N
38.47766,33.29748,307.1,0.45,0.47,2021-07-26,2306,1,VIIRS,n,2.0NRT,288.1,1,N
38.66121,30.61558,300.4,0.63,0.54,2021-07-26,2306,1,VIIRS,n,2.0NRT,287.9,1.6,N
38.75283,26.94743,310.6,0.5,0.66,2021-07-26,2306,1,VIIRS,n,2.0NRT,295.2,1.4,N
38.74675,26.94721,306.9,0.5,0.66,2021-07-26,2306,1,VIIRS,n,2.0NRT,294.9,1.4,N
38.74067,26.94675,310.4,0.5,0.66,2021-07-26,2306,1,VIIRS,n,2.0NRT,296.3,2.5,N
38.74592,26.94706,307,0.5,0.65,2021-07-26,2306,1,VIIRS,n,2.0NRT,295,1.7,N
38.73985,26.94654,313.4,0.5,0.65,2021-07-26,2306,1,VIIRS,n,2.0NRT,297,1.7,N
37.33767,40.80209,308.1,0.38,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,296.7,1.5,N
37.66666,37.46284,307,0.43,0.38,2021-07-26,2306,1,VIIRS,n,2.0NRT,291.7,0.5,N
37.27715,38.73206,308.1,0.4,0.37,2021-07-26,2306,1,VIIRS,n,2.0NRT,297.9,0.9,N
37.94072,32.53276,305.1,0.48,0.48,2021-07-26,2306,1,VIIRS,n,2.0NRT,291.7,0.5,N
37.2893,38.30293,317.6,0.41,0.37,2021-07-26,2306,1,VIIRS,n,2.0NRT,295.2,1.2,N
37.28655,38.29767,309.2,0.41,0.37,2021-07-26,2306,1,VIIRS,n,2.0NRT,295.1,1.4,N
37.13594,38.76627,307,0.4,0.37,2021-07-26,2306,1,VIIRS,n,2.0NRT,296.7,1.5,N
37.35128,37.16363,309.1,0.44,0.38,2021-07-26,2306,1,VIIRS,n,2.0NRT,297.6,1.4,N
37.29463,37.1572,319.8,0.44,0.38,2021-07-26,2306,1,VIIRS,n,2.0NRT,298.5,2.4,N
36.84919,39.96082,334.4,0.38,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,296.7,5.1,N
36.84985,39.95656,312.6,0.38,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,293.4,1.5,N
36.84657,39.95577,314.4,0.38,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,294,1.5,N
37.86145,29.37249,306.5,0.36,0.57,2021-07-26,2306,1,VIIRS,n,2.0NRT,292.4,1.5,N
36.78669,39.54446,306.4,0.39,0.36,2021-07-26,2306,1,VIIRS,n,2.0NRT,293.5,1.2,N
36.80011,37.02221,312.8,0.44,0.38,2021-07-26,2306,1,VIIRS,n,2.0NRT,297.3,1.6,N
36.73441,36.20733,309.3,0.47,0.4,2021-07-26,2306,1,VIIRS,n,2.0NRT,295,0.8,N
36.86903,34.76319,314.2,0.54,0.42,2021-07-26,2306,1,VIIRS,n,2.0NRT,296.8,3.4,N
36.2653,33.7293,319,0.4,0.44,2021-07-26,2306,1,VIIRS,n,2.0NRT,299.9,3,N
41.17444,32.633,306,0.57,0.69,2021-07-27,0048,1,VIIRS,n,2.0NRT,286.9,2.6,N
41.25755,31.4169,301.7,0.5,0.66,2021-07-27,0048,1,VIIRS,n,2.0NRT,289.3,1.8,N
40.7567,31.7823,295.3,0.54,0.68,2021-07-27,0048,1,VIIRS,n,2.0NRT,284.9,0.7,N
40.78183,29.60147,303,0.42,0.61,2021-07-27,0048,1,VIIRS,n,2.0NRT,292.1,1.1,N
41.02118,28.55235,306.6,0.37,0.58,2021-07-27,0048,1,VIIRS,n,2.0NRT,291.7,1.1,N
41.02,28.55663,313.1,0.37,0.58,2021-07-27,0048,1,VIIRS,n,2.0NRT,294,1.1,N
40.44551,27.14356,320.4,0.32,0.55,2021-07-27,0048,1,VIIRS,n,2.0NRT,293.7,2,N
40.44638,27.14018,308,0.32,0.55,2021-07-27,0048,1,VIIRS,n,2.0NRT,293.1,2.8,N
39.48415,30.03875,312.6,0.48,0.65,2021-07-27,0048,1,VIIRS,n,2.0NRT,287.6,2.5,N
39.86652,26.24505,303.5,0.6,0.53,2021-07-27,0048,1,VIIRS,n,2.0NRT,292.9,1.5,N
38.65793,30.61994,299,0.54,0.68,2021-07-27,0048,1,VIIRS,n,2.0NRT,286.9,1.5,N
39.25975,27.73728,303.7,0.37,0.58,2021-07-27,0048,1,VIIRS,n,2.0NRT,290.3,1,N
38.7535,26.95224,314.6,0.35,0.57,2021-07-27,0048,1,VIIRS,n,2.0NRT,295.7,1.8,N
38.74363,26.94775,317.7,0.35,0.57,2021-07-27,0048,1,VIIRS,n,2.0NRT,295.9,2.2,N
38.74258,26.95172,308.8,0.35,0.57,2021-07-27,0048,1,VIIRS,n,2.0NRT,295.8,2.3,N
38.73866,26.94565,326.8,0.35,0.57,2021-07-27,0048,1,VIIRS,n,2.0NRT,298.1,2.2,N
38.42525,27.21586,306.2,0.37,0.58,2021-07-27,0048,1,VIIRS,n,2.0NRT,295.9,1,N
37.25301,30.44187,303.2,0.58,0.7,2021-07-27,0048,1,VIIRS,n,2.0NRT,291.1,0.6,N
36.83562,39.97,353.1,0.43,0.38,2021-07-27,1030,1,VIIRS,n,2.0NRT,321.9,17.3,D
36.83441,39.9604,353.9,0.43,0.38,2021-07-27,1030,1,VIIRS,n,2.0NRT,322.2,15,D
36.83909,39.96931,355.7,0.43,0.38,2021-07-27,1030,1,VIIRS,n,2.0NRT,321.6,17.3,D
36.79218,39.54715,349.9,0.42,0.37,2021-07-27,1030,1,VIIRS,n,2.0NRT,321.6,12.7,D
36.88848,40.07822,349.7,0.43,0.38,2021-07-27,1030,1,VIIRS,n,2.0NRT,319.6,14.5,D
36.68996,36.20784,339.3,0.39,0.36,2021-07-27,1030,1,VIIRS,l,2.0NRT,312.5,5,D
36.72801,36.21213,341.3,0.39,0.36,2021-07-27,1030,1,VIIRS,l,2.0NRT,314.2,10.7,D
36.73389,36.20621,340.1,0.39,0.36,2021-07-27,1030,1,VIIRS,l,2.0NRT,313.1,7.2,D
36.73855,36.214,338.3,0.39,0.36,2021-07-27,1030,1,VIIRS,l,2.0NRT,310,3.5,D
37.36094,37.17935,349.8,0.38,0.36,2021-07-27,1030,1,VIIRS,n,2.0NRT,322.3,7.6,D
37.61821,38.33017,349.5,0.4,0.37,2021-07-27,1030,1,VIIRS,l,2.0NRT,320.5,15,D
37.62154,38.32943,367,0.4,0.37,2021-07-27,1030,1,VIIRS,l,2.0NRT,326.1,19.2,D
37.72396,39.06102,350.3,0.41,0.37,2021-07-27,1030,1,VIIRS,l,2.0NRT,322.3,23.9,D
37.72457,39.06565,355.1,0.41,0.37,2021-07-27,1030,1,VIIRS,l,2.0NRT,320.4,15,D
38.11223,40.93558,353,0.48,0.4,2021-07-27,1030,1,VIIRS,l,2.0NRT,325.8,16.9,D
38.11159,40.93014,367,0.48,0.4,2021-07-27,1030,1,VIIRS,l,2.0NRT,325.8,18.6,D
38.11588,40.93487,351.7,0.48,0.4,2021-07-27,1030,1,VIIRS,n,2.0NRT,323.4,16.9,D
38.11515,40.93306,355,0.48,0.4,2021-07-27,1030,1,VIIRS,l,2.0NRT,325.8,21.4,D
38.66753,41.24664,355.7,0.5,0.41,2021-07-27,1030,1,VIIRS,n,2.0NRT,312.5,15.9,D
38.66692,41.24125,336.5,0.5,0.41,2021-07-27,1030,1,VIIRS,n,2.0NRT,295.4,2.3,D
38.67127,41.24608,343.6,0.5,0.41,2021-07-27,1030,1,VIIRS,n,2.0NRT,299.9,4.1,D
38.65139,39.77345,345.1,0.44,0.38,2021-07-27,1030,1,VIIRS,l,2.0NRT,316.1,11.5,D
38.71583,31.01836,338.8,0.52,0.42,2021-07-27,1030,1,VIIRS,n,2.0NRT,304.4,4,D
38.48969,29.02446,340.6,0.44,0.46,2021-07-27,1030,1,VIIRS,n,2.0NRT,311.8,2.6,D
38.49983,28.07994,335.2,0.49,0.48,2021-07-27,1030,1,VIIRS,n,2.0NRT,308,1.9,D
38.74371,26.95121,343.2,0.55,0.51,2021-07-27,1030,1,VIIRS,n,2.0NRT,312,5.5,D
39.99621,28.11243,335.8,0.45,0.47,2021-07-27,1030,1,VIIRS,l,2.0NRT,305.8,4.1,D
41.17316,32.63373,335.6,0.42,0.38,2021-07-27,1030,1,VIIRS,l,2.0NRT,309.2,4,D
40.4451,27.14281,336.7,0.49,0.48,2021-07-27,1030,1,VIIRS,n,2.0NRT,305.7,3,D
41.01824,28.55678,333.5,0.41,0.45,2021-07-27,1030,1,VIIRS,l,2.0NRT,307.4,3.5,D
41.08257,28.79239,330.9,0.39,0.44,2021-07-27,1030,1,VIIRS,l,2.0NRT,305.7,1.8,D
40.44326,27.14392,331.1,0.67,0.73,2021-07-27,1212,1,VIIRS,l,2.0NRT,302,2.8,D
40.57789,43.0103,298.4,0.43,0.38,2021-07-27,2248,1,VIIRS,n,2.0NRT,284.4,0.8,N
41.26578,31.42263,310.2,0.53,0.67,2021-07-27,2248,1,VIIRS,n,2.0NRT,292.4,1.7,N
41.26564,31.42921,309.3,0.53,0.67,2021-07-27,2248,1,VIIRS,n,2.0NRT,292.1,1.7,N
41.26813,31.42165,309.5,0.53,0.67,2021-07-27,2248,1,VIIRS,n,2.0NRT,292.4,2.7,N
41.26171,31.42781,314,0.53,0.67,2021-07-27,2248,1,VIIRS,n,2.0NRT,291.7,3,N
41.18877,32.62202,299.6,0.46,0.64,2021-07-27,2248,1,VIIRS,n,2.0NRT,288.5,1.5,N
41.17657,32.63287,314.8,0.46,0.64,2021-07-27,2248,1,VIIRS,n,2.0NRT,290.5,2.5,N
40.93738,35.88358,297.1,0.62,0.54,2021-07-27,2248,1,VIIRS,n,2.0NRT,286.3,1,N
41.02054,28.5528,302.5,0.75,0.77,2021-07-27,2248,1,VIIRS,n,2.0NRT,290.4,1.5,N
39.58425,43.90097,300.7,0.4,0.37,2021-07-27,2248,1,VIIRS,n,2.0NRT,288.1,0.5,N
39.96352,33.14311,299.4,0.42,0.61,2021-07-27,2248,1,VIIRS,n,2.0NRT,288,0.8,N
39.94413,33.19275,305.4,0.42,0.61,2021-07-27,2248,1,VIIRS,n,2.0NRT,290.4,1.3,N
39.48845,30.03642,297.7,0.62,0.71,2021-07-27,2248,1,VIIRS,n,2.0NRT,286.2,1.2,N
38.41859,43.24001,305.6,0.41,0.37,2021-07-27,2248,1,VIIRS,n,2.0NRT,292.8,0.7,N
38.66962,41.24745,302.5,0.48,0.4,2021-07-27,2248,1,VIIRS,n,2.0NRT,289.9,0.8,N
38.88371,37.89589,300.9,0.46,0.47,2021-07-27,2248,1,VIIRS,n,2.0NRT,289.9,0.8,N
38.66426,39.23517,304.4,0.39,0.44,2021-07-27,2248,1,VIIRS,n,2.0NRT,292.7,0.7,N
38.12232,40.93975,308.9,0.48,0.4,2021-07-27,2248,1,VIIRS,n,2.0NRT,297.2,1.9,N
37.96155,41.70425,306.9,0.45,0.39,2021-07-27,2248,1,VIIRS,n,2.0NRT,296.8,1.2,N
37.61014,40.24473,311.4,0.51,0.41,2021-07-27,2248,1,VIIRS,n,2.0NRT,295,1.2,N
37.6106,40.24405,305.7,0.51,0.41,2021-07-27,2248,1,VIIRS,n,2.0NRT,294.7,1.3,N
37.68522,37.48075,302.1,0.47,0.48,2021-07-27,2248,1,VIIRS,n,2.0NRT,291.4,0.7,N
37.94195,32.53278,303,0.44,0.62,2021-07-27,2248,1,VIIRS,n,2.0NRT,290.9,0.8,N
37.54446,36.84176,317.6,0.51,0.49,2021-07-27,2248,1,VIIRS,n,2.0NRT,295.5,2.1,N
37.53992,36.84122,309.7,0.51,0.49,2021-07-27,2248,1,VIIRS,n,2.0NRT,295,1.4,N
37.35392,37.16166,307.8,0.48,0.48,2021-07-27,2248,1,VIIRS,n,2.0NRT,296.2,1.2,N
37.29567,37.1595,308.2,0.48,0.48,2021-07-27,2248,1,VIIRS,n,2.0NRT,295.2,1.1,N
37.02285,36.10677,306.6,0.55,0.51,2021-07-27,2248,1,VIIRS,n,2.0NRT,296.3,1.7,N
36.80196,37.02151,308.3,0.49,0.48,2021-07-27,2248,1,VIIRS,n,2.0NRT,296.6,1.2,N
36.87244,34.7623,318,0.32,0.55,2021-07-27,2248,1,VIIRS,n,2.0NRT,297.3,1.9,N
36.7404,36.21112,326,0.54,0.51,2021-07-27,2248,1,VIIRS,n,2.0NRT,297.8,3.7,N
36.73624,36.20432,308.1,0.54,0.51,2021-07-27,2248,1,VIIRS,n,2.0NRT,296.5,4.1,N
36.73575,36.21043,308.5,0.54,0.51,2021-07-27,2248,1,VIIRS,n,2.0NRT,297.6,3.7,N
36.73109,36.20982,311.8,0.54,0.51,2021-07-27,2248,1,VIIRS,n,2.0NRT,298.2,4.7,N
36.88066,31.28447,312.2,0.51,0.66,2021-07-27,2248,1,VIIRS,n,2.0NRT,299.2,1.9,N
36.28518,36.57404,306.8,0.51,0.49,2021-07-27,2248,1,VIIRS,n,2.0NRT,296.4,1.9,N
36.26329,33.72901,316.9,0.37,0.58,2021-07-27,2248,1,VIIRS,n,2.0NRT,298.4,3.1,N
41.18159,32.63428,300.6,0.34,0.56,2021-07-28,0030,1,VIIRS,n,2.0NRT,289.96,0.96,N
41.17679,32.63179,313.54,0.34,0.56,2021-07-28,0030,1,VIIRS,n,2.0NRT,289.42,0.96,N
41.17574,32.63575,304.73,0.34,0.56,2021-07-28,0030,1,VIIRS,n,2.0NRT,290.39,0.96,N
41.26772,31.42277,309.7,0.58,0.52,2021-07-28,0030,1,VIIRS,n,2.0NRT,293.69,3,N
40.7644,32.21603,313.4,0.33,0.55,2021-07-28,0030,1,VIIRS,n,2.0NRT,283.86,1,N
39.94657,33.19286,299.5,0.39,0.59,2021-07-28,0030,1,VIIRS,n,2.0NRT,288.88,0.75,N
41.02176,28.55464,316.7,0.43,0.46,2021-07-28,0030,1,VIIRS,n,2.0NRT,293.78,1.71,N
38.30736,36.97014,306.31,0.67,0.74,2021-07-28,0030,1,VIIRS,n,2.0NRT,285.12,1.46,N
40.18702,29.22749,305.31,0.48,0.48,2021-07-28,0030,1,VIIRS,n,2.0NRT,292.37,0.53,N
40.44643,27.137,307.86,0.57,0.43,2021-07-28,0030,1,VIIRS,n,2.0NRT,295.17,2.1,N
40.4451,27.14323,316.43,0.57,0.43,2021-07-28,0030,1,VIIRS,n,2.0NRT,295.05,3.02,N
39.48432,30.04282,314.99,0.55,0.51,2021-07-28,0030,1,VIIRS,n,2.0NRT,288.97,1.93,N
39.48605,30.04211,309.86,0.55,0.51,2021-07-28,0030,1,VIIRS,n,2.0NRT,288.75,2.22,N
39.86508,26.24501,312.86,0.53,0.42,2021-07-28,0030,1,VIIRS,n,2.0NRT,296.04,2.38,N
38.65815,30.61627,308.49,0.62,0.54,2021-07-28,0033,1,VIIRS,n,2.0NRT,288.71,2.32,N
39.25775,27.73433,311.78,0.43,0.46,2021-07-28,0033,1,VIIRS,n,2.0NRT,292.09,1.36,N
36.87047,34.76237,308.39,0.57,0.69,2021-07-28,0033,1,VIIRS,n,2.0NRT,296.37,1.75,N
38.78786,26.92018,307.45,0.4,0.44,2021-07-28,0033,1,VIIRS,n,2.0NRT,295.72,2.25,N
38.75534,26.95216,326.67,0.4,0.44,2021-07-28,0033,1,VIIRS,n,2.0NRT,296.9,2.35,N
38.75458,26.95418,320.33,0.4,0.44,2021-07-28,0033,1,VIIRS,n,2.0NRT,296.69,1.46,N
